"InvoiceId","CustomerId","SellerId","ExpeditionId","InvoiceDate","InvoiceStatus"
"532247","17306",2,3,"2010-11-11 12:44:00","Paid"
"532252","17416",3,4,"2010-11-11 12:45:00","Paid"
"532253","17416",2,5,"2010-11-11 12:47:00","Paid"
"532254","17416",2,3,"2010-11-11 12:47:00","Paid"
"532263","13246",1,2,"2010-11-11 12:54:00","Paid"
"532265","13857",2,4,"2010-11-11 12:54:00","Paid"
"532279","18109",3,1,"2010-11-11 13:07:00","Paid"
"532282","14680",1,4,"2010-11-11 13:08:00","Paid"
"532284","14560",3,2,"2010-11-11 13:13:00","Paid"
"532285","17308",3,1,"2010-11-11 13:19:00","Paid"
"532286","14004",1,4,"2010-11-11 13:19:00","Paid"
"532287","15100",2,4,"2010-11-11 13:23:00","Paid"
"532288","13821",1,3,"2010-11-11 13:24:00","Paid"
"532289","14004",3,5,"2010-11-11 13:26:00","Paid"
"532290","17675",1,1,"2010-11-11 13:26:00","Paid"
"532291","16284",2,2,"2010-11-11 13:27:00","Paid"
"532292","18262",1,3,"2010-11-11 13:30:00","Paid"
"532293","16203",2,2,"2010-11-11 13:33:00","Paid"
"532294","Guest",2,2,"2010-11-11 13:35:00","Paid"
"532295","13226",2,5,"2010-11-11 13:46:00","Paid"
"532296","13694",2,2,"2010-11-11 13:48:00","Paid"
"532297","13979",2,3,"2010-11-11 13:50:00","Paid"
"532298","17314",2,3,"2010-11-11 13:52:00","Paid"
"532299","17954",3,4,"2010-11-11 13:53:00","Paid"
"532300","18087",2,3,"2010-11-11 13:57:00","Paid"
"532301","16827",1,5,"2010-11-11 14:04:00","Paid"
"532302","15842",2,3,"2010-11-11 14:08:00","Paid"
"532303","13979",1,2,"2010-11-11 14:10:00","Paid"
"532304","Guest",1,1,"2010-11-11 14:14:00","Paid"
"532305","12356",3,3,"2010-11-11 14:23:00","Paid"
"532306","12637",3,1,"2010-11-11 14:29:00","Paid"
"532307","15916",1,5,"2010-11-11 14:30:00","Paid"
"532308","13267",2,4,"2010-11-11 14:31:00","Paid"
"532309","13267",2,4,"2010-11-11 14:32:00","Paid"
"532310","13267",1,2,"2010-11-11 14:32:00","Paid"
"532311","17558",2,4,"2010-11-11 14:36:00","Paid"
"532312","17815",2,3,"2010-11-11 14:39:00","Paid"
"532313","Guest",1,5,"2010-11-11 14:41:00","Paid"
"532314","Guest",2,5,"2010-11-11 14:42:00","Paid"
"532315","17980",3,3,"2010-11-11 14:42:00","Paid"
"532316","14667",2,4,"2010-11-11 14:54:00","Paid"
"532317","12803",2,1,"2010-11-11 14:57:00","Paid"
"532318","17581",2,5,"2010-11-11 15:07:00","Paid"
"532319","17759",1,5,"2010-11-11 15:09:00","Paid"
"532324","12924",2,5,"2010-11-11 15:21:00","Paid"
"532325","16735",3,4,"2010-11-11 15:25:00","Paid"
"532328","15750",1,4,"2010-11-11 15:29:00","Paid"
"532330","13305",3,5,"2010-11-11 15:37:00","Paid"
"532331","Guest",1,2,"2010-11-11 15:38:00","Paid"
"532332","Guest",1,3,"2010-11-11 15:43:00","Paid"
"532333","Guest",2,1,"2010-11-11 15:43:00","Paid"
"532334","Guest",3,2,"2010-11-11 15:43:00","Paid"
"532335","Guest",1,3,"2010-11-11 15:44:00","Paid"
"532336","16471",1,2,"2010-11-11 15:47:00","Paid"
"532337","13263",2,3,"2010-11-11 15:49:00","Paid"
"532338","18050",2,5,"2010-11-11 15:51:00","Paid"
"532339","16401",2,4,"2010-11-11 15:55:00","Paid"
"532340","14600",3,3,"2010-11-11 15:56:00","Paid"
"532342","14680",2,4,"2010-11-11 16:07:00","Paid"
"532344","14680",2,4,"2010-11-11 16:08:00","Paid"
"532345","Guest",3,5,"2010-11-11 16:09:00","Paid"
"532346","13798",1,5,"2010-11-11 16:13:00","Paid"
"532347","16690",2,1,"2010-11-11 16:15:00","Paid"
"532348","13975",3,2,"2010-11-11 16:18:00","Paid"
"532349","15016",2,4,"2010-11-11 16:23:00","Paid"
"532350","15998",1,2,"2010-11-11 16:27:00","Paid"
"532351","14379",3,2,"2010-11-11 16:29:00","Paid"
"532352","15016",1,4,"2010-11-11 16:30:00","Paid"
"532354","13316",2,5,"2010-11-11 16:40:00","Paid"
"532355","13468",3,4,"2010-11-11 16:40:00","Paid"
"532356","13410",3,2,"2010-11-11 16:45:00","Paid"
"532357","18057",3,2,"2010-11-11 16:55:00","Paid"
"532358","12931",3,1,"2010-11-11 17:05:00","Paid"
"532360","16670",2,1,"2010-11-11 17:07:00","Paid"
"532361","17861",1,5,"2010-11-11 17:21:00","Paid"
"532363","12971",2,1,"2010-11-11 17:28:00","Paid"
"532364","14713",1,3,"2010-11-11 17:28:00","Paid"
"532365","12748",1,5,"2010-11-11 17:28:00","Paid"
"532366","18085",1,1,"2010-11-11 17:41:00","Paid"
"532369","17862",3,4,"2010-11-11 17:55:00","Paid"
"532370","15814",1,5,"2010-11-11 17:55:00","Paid"
"532371","15358",2,4,"2010-11-11 17:55:00","Paid"
"532373","15358",2,3,"2010-11-11 17:56:00","Paid"
"532377","15240",3,3,"2010-11-11 18:06:00","Paid"
"532378","Guest",3,2,"2010-11-11 18:07:00","Paid"
"532382","16081",3,3,"2010-11-11 18:24:00","Paid"
"532384","12748",2,1,"2010-11-11 18:34:00","Paid"
"532386","13213",1,2,"2010-11-11 18:58:00","Paid"
"532391","16797",1,5,"2010-11-11 19:14:00","Paid"
"532408","17961",1,5,"2010-11-11 19:43:00","Paid"
"532412","Guest",2,3,"2010-11-11 19:49:00","Paid"
"532416","18054",2,1,"2010-11-12 08:18:00","Paid"
"532418","14911",3,5,"2010-11-12 09:10:00","Paid"
"532419","Guest",3,2,"2010-11-12 09:18:00","Paid"
"532420","16019",3,5,"2010-11-12 09:30:00","Paid"
"532421","15468",3,5,"2010-11-12 09:39:00","Paid"
"532422","16133",1,4,"2010-11-12 09:44:00","Paid"
"532423","12402",1,5,"2010-11-12 09:50:00","Paid"
"532424","12868",1,3,"2010-11-12 10:05:00","Paid"
"532425","13065",2,2,"2010-11-12 10:08:00","Paid"
"532426","Guest",2,3,"2010-11-12 10:11:00","Paid"
"532427","18276",1,5,"2010-11-12 10:11:00","Paid"
"532428","12600",1,5,"2010-11-12 10:13:00","Paid"
"532429","13316",3,4,"2010-11-12 10:14:00","Paid"
"532430","12352",2,1,"2010-11-12 10:20:00","Paid"
"532431","12931",2,1,"2010-11-12 10:24:00","Paid"
"532432","14911",1,2,"2010-11-12 10:28:00","Paid"
"532433","18135",3,1,"2010-11-12 10:34:00","Paid"
"532434","16531",1,4,"2010-11-12 10:36:00","Paid"
"532435","17076",3,5,"2010-11-12 10:51:00","Paid"
"532436","12791",2,2,"2010-11-12 10:53:00","Paid"
"532437","18007",2,3,"2010-11-12 11:08:00","Paid"
"532438","18022",3,1,"2010-11-12 11:21:00","Paid"
"532440","14994",2,1,"2010-11-12 11:30:00","Paid"
"532443","12360",1,5,"2010-11-12 11:31:00","Paid"
"532445","17772",1,2,"2010-11-12 11:31:00","Paid"
"532449","15476",3,1,"2010-11-12 11:33:00","Paid"
"532452","15476",3,5,"2010-11-12 11:34:00","Paid"
"532470","12647",2,5,"2010-11-12 11:41:00","Paid"
"532475","15681",3,2,"2010-11-12 11:42:00","Paid"
"532478","15681",2,1,"2010-11-12 11:43:00","Paid"
"532482","15681",2,1,"2010-11-12 11:44:00","Paid"
"532486","12474",3,1,"2010-11-12 11:45:00","Paid"
"532494","14082",3,5,"2010-11-12 11:47:00","Paid"
"532512","12971",1,2,"2010-11-12 11:57:00","Paid"
"532541","15587",2,2,"2010-11-12 12:07:00","Paid"
"532542","14735",2,3,"2010-11-12 12:08:00","Paid"
"532543","14735",3,4,"2010-11-12 12:10:00","Paid"
"532544","13309",1,4,"2010-11-12 12:10:00","Paid"
"532545","15566",1,3,"2010-11-12 12:11:00","Paid"
"532546","13931",3,5,"2010-11-12 12:11:00","Paid"
"532547","13931",1,5,"2010-11-12 12:12:00","Paid"
"532548","17210",3,4,"2010-11-12 12:15:00","Paid"
"532549","14527",3,4,"2010-11-12 12:17:00","Paid"
"532550","14194",1,2,"2010-11-12 12:24:00","Paid"
"532551","14194",2,4,"2010-11-12 12:26:00","Paid"
"532553","15385",1,1,"2010-11-12 12:28:00","Paid"
"532554","15983",1,1,"2010-11-12 12:32:00","Paid"
"532555","17311",2,3,"2010-11-12 12:38:00","Paid"
"532556","12576",1,2,"2010-11-12 12:44:00","Paid"
"532557","13032",1,1,"2010-11-12 12:49:00","Paid"
"532558","13693",1,5,"2010-11-12 12:51:00","Paid"
"532559","16199",3,3,"2010-11-12 12:55:00","Paid"
"532560","16013",1,3,"2010-11-12 12:56:00","Paid"
"532562","15021",2,2,"2010-11-12 13:05:00","Paid"
"532563","14820",1,3,"2010-11-12 13:13:00","Paid"
"532564","17685",2,3,"2010-11-12 13:15:00","Paid"
"532565","17004",1,4,"2010-11-12 13:17:00","Paid"
"532566","14911",2,3,"2010-11-12 13:18:00","Paid"
"532567","15965",1,5,"2010-11-12 13:23:00","Paid"
"532568","12734",3,4,"2010-11-12 13:26:00","Paid"
"532569","13293",2,5,"2010-11-12 13:28:00","Paid"
"532570","16241",2,5,"2010-11-12 13:34:00","Paid"
"532571","17006",3,1,"2010-11-12 13:43:00","Paid"
"532572","18116",3,3,"2010-11-12 13:49:00","Paid"
"532573","16186",2,4,"2010-11-12 13:51:00","Paid"
"532574","17803",1,4,"2010-11-12 13:53:00","Paid"
"532575","16186",1,4,"2010-11-12 13:55:00","Paid"
"532576","Guest",3,1,"2010-11-12 14:02:00","Paid"
"532577","16727",3,2,"2010-11-12 14:05:00","Paid"
"532578","17984",1,1,"2010-11-12 14:13:00","Paid"
"532579","14450",1,2,"2010-11-12 14:13:00","Paid"
"532580","15311",2,3,"2010-11-12 14:18:00","Paid"
"532581","15061",3,5,"2010-11-12 14:21:00","Paid"
"532582","15061",3,3,"2010-11-12 14:24:00","Paid"
"532584","15061",3,3,"2010-11-12 14:26:00","Paid"
"532585","15061",2,2,"2010-11-12 14:28:00","Paid"
"532587","15024",1,3,"2010-11-12 14:28:00","Paid"
"532588","15061",1,3,"2010-11-12 14:30:00","Paid"
"532589","15061",2,3,"2010-11-12 14:32:00","Paid"
"532590","15061",2,4,"2010-11-12 14:34:00","Paid"
"532591","16019",1,5,"2010-11-12 14:37:00","Paid"
"532592","15061",2,5,"2010-11-12 14:39:00","Paid"
"532593","13961",1,1,"2010-11-12 14:40:00","Paid"
"532594","15498",2,1,"2010-11-12 14:50:00","Paid"
"532595","14690",1,5,"2010-11-12 14:51:00","Paid"
"532598","14597",1,1,"2010-11-12 14:55:00","Paid"
"532599","13576",2,2,"2010-11-12 14:55:00","Paid"
"532606","16010",2,3,"2010-11-12 15:03:00","Paid"
"532607","16303",1,1,"2010-11-12 15:05:00","Paid"
"532608","Guest",3,1,"2010-11-12 15:07:00","Paid"
"532609","18075",3,1,"2010-11-12 15:07:00","Paid"
"532610","14915",3,5,"2010-11-12 15:16:00","Paid"
"532611","Guest",1,1,"2010-11-12 15:17:00","Paid"
"532612","13601",1,3,"2010-11-12 15:20:00","Paid"
"532613","Guest",3,2,"2010-11-12 15:20:00","Paid"
"532614","Guest",1,2,"2010-11-12 15:21:00","Paid"
"532615","Guest",1,4,"2010-11-12 15:21:00","Paid"
"532616","Guest",1,1,"2010-11-12 15:22:00","Paid"
"532617","Guest",1,2,"2010-11-12 15:23:00","Paid"
"532618","Guest",2,5,"2010-11-12 15:23:00","Paid"
"532626","12779",2,4,"2010-11-12 15:33:00","Paid"
"532629","15179",2,2,"2010-11-12 15:35:00","Paid"
"532634","14597",1,2,"2010-11-12 15:40:00","Paid"
"532635","15856",3,2,"2010-11-12 15:40:00","Paid"
"532636","12635",2,4,"2010-11-12 15:46:00","Paid"
"532637","13174",1,2,"2010-11-12 16:18:00","Paid"
"532638","18025",1,2,"2010-11-12 16:24:00","Paid"
"532639","14732",3,3,"2010-11-12 16:42:00","Paid"
"532641","13723",1,2,"2010-11-12 16:59:00","Paid"
"532642","Guest",2,1,"2010-11-12 17:00:00","Paid"
"532643","13090",1,1,"2010-11-12 17:01:00","Paid"
"532644","Guest",3,5,"2010-11-12 17:32:00","Paid"
"532646","16444",2,3,"2010-11-14 10:10:00","Paid"
"532647","17243",2,4,"2010-11-14 10:11:00","Paid"
"532648","14609",1,3,"2010-11-14 10:14:00","Paid"
"532649","16444",1,4,"2010-11-14 10:21:00","Paid"
"532650","13854",1,2,"2010-11-14 10:39:00","Paid"
"532651","15569",3,5,"2010-11-14 10:46:00","Paid"
"532652","18063",2,4,"2010-11-14 10:46:00","Paid"
"532653","14024",1,1,"2010-11-14 10:51:00","Paid"
"532654","17300",2,5,"2010-11-14 10:56:00","Paid"
"532655","15708",3,3,"2010-11-14 11:01:00","Paid"
"532656","Guest",1,4,"2010-11-14 11:05:00","Paid"
"532657","14562",2,3,"2010-11-14 11:10:00","Paid"
"532658","14987",1,4,"2010-11-14 11:12:00","Paid"
"532659","16121",3,2,"2010-11-14 11:18:00","Paid"
"532660","17377",3,1,"2010-11-14 11:19:00","Paid"
"532661","13545",1,3,"2010-11-14 11:27:00","Paid"
"532662","16601",2,5,"2010-11-14 11:30:00","Paid"
"532663","14936",1,4,"2010-11-14 11:32:00","Paid"
"532664","13684",2,3,"2010-11-14 11:34:00","Paid"
"532665","14052",1,5,"2010-11-14 11:37:00","Paid"
"532666","15356",2,5,"2010-11-14 11:39:00","Paid"
"532667","16121",3,4,"2010-11-14 11:41:00","Paid"
"532668","12841",1,3,"2010-11-14 11:45:00","Paid"
"532669","Guest",2,2,"2010-11-14 11:46:00","Paid"
"532670","16687",2,1,"2010-11-14 11:46:00","Paid"
"532671","16923",2,4,"2010-11-14 11:50:00","Paid"
"532672","17495",2,2,"2010-11-14 11:50:00","Paid"
"532673","15038",3,1,"2010-11-14 11:51:00","Paid"
"532674","Guest",3,2,"2010-11-14 11:54:00","Paid"
"532675","Guest",3,1,"2010-11-14 12:02:00","Paid"
"532677","15615",3,2,"2010-11-14 12:07:00","Paid"
"532678","15203",2,4,"2010-11-14 12:14:00","Paid"
"532679","16960",1,2,"2010-11-14 12:17:00","Paid"
"532680","15547",2,2,"2010-11-14 12:31:00","Paid"
"532681","17561",3,3,"2010-11-14 12:36:00","Paid"
"532682","15512",3,2,"2010-11-14 12:39:00","Paid"
"532692","14807",1,4,"2010-11-14 12:47:00","Paid"
"532699","16950",1,3,"2010-11-14 12:50:00","Paid"
"532711","17504",2,1,"2010-11-14 12:55:00","Paid"
"532719","15269",1,4,"2010-11-14 12:58:00","Paid"
"532723","13167",1,3,"2010-11-14 12:58:00","Paid"
"532725","16983",1,1,"2010-11-14 12:59:00","Paid"
"532738","13668",3,3,"2010-11-14 13:03:00","Paid"
"532741","14882",1,5,"2010-11-14 13:04:00","Paid"
"532745","16593",3,2,"2010-11-14 13:11:00","Paid"
"532746","13384",3,3,"2010-11-14 13:13:00","Paid"
"532747","12923",2,2,"2010-11-14 13:16:00","Paid"
"532748","16074",2,4,"2010-11-14 13:19:00","Paid"
"532749","13081",1,3,"2010-11-14 13:24:00","Paid"
"532750","16416",1,4,"2010-11-14 13:24:00","Paid"
"532751","13081",2,5,"2010-11-14 13:25:00","Paid"
"532752","15058",2,5,"2010-11-14 13:27:00","Paid"
"532753","17420",3,2,"2010-11-14 13:28:00","Paid"
"532754","17288",3,4,"2010-11-14 13:33:00","Paid"
"532755","17288",2,3,"2010-11-14 13:38:00","Paid"
"532756","14769",3,2,"2010-11-14 13:39:00","Paid"
"532757","17288",3,4,"2010-11-14 13:42:00","Paid"
"532758","13758",2,5,"2010-11-14 13:42:00","Paid"
"532759","15856",1,1,"2010-11-14 13:48:00","Paid"
"532760","14224",1,3,"2010-11-14 13:53:00","Paid"
"532761","16861",1,3,"2010-11-14 13:54:00","Paid"
"532762","17858",2,1,"2010-11-14 13:55:00","Paid"
"532763","12748",2,2,"2010-11-14 14:00:00","Paid"
"532764","14684",1,3,"2010-11-14 14:07:00","Paid"
"532794","17497",2,1,"2010-11-14 14:17:00","Paid"
"532795","12591",2,1,"2010-11-14 14:32:00","Paid"
"532796","14854",1,3,"2010-11-14 14:37:00","Paid"
"532798","17544",2,4,"2010-11-14 14:47:00","Paid"
"532799","14599",3,5,"2010-11-14 14:49:00","Paid"
"532800","15283",1,5,"2010-11-14 14:54:00","Paid"
"532801","17802",3,4,"2010-11-14 14:54:00","Paid"
"532802","17255",2,4,"2010-11-14 14:56:00","Paid"
"532803","17544",2,4,"2010-11-14 14:57:00","Paid"
"532804","16719",1,4,"2010-11-14 15:05:00","Paid"
"532805","17544",2,3,"2010-11-14 15:08:00","Paid"
"532806","15452",1,2,"2010-11-14 15:14:00","Paid"
"532807","17841",1,5,"2010-11-14 15:17:00","Paid"
"532808","15532",3,4,"2010-11-14 15:19:00","Paid"
"532809","12748",1,4,"2010-11-14 15:22:00","Paid"
"532810","17545",1,5,"2010-11-14 15:23:00","Paid"
"532811","15606",2,2,"2010-11-14 15:27:00","Paid"
"532812","17545",1,3,"2010-11-14 15:30:00","Paid"
"532813","18221",3,5,"2010-11-14 15:46:00","Paid"
"532814","15189",2,3,"2010-11-14 15:57:00","Paid"
"532815","14559",2,1,"2010-11-14 16:05:00","Paid"
"532816","15726",1,2,"2010-11-14 16:12:00","Paid"
"532817","14493",3,2,"2010-11-14 16:16:00","Paid"
"532818","12748",1,1,"2010-11-14 16:18:00","Paid"
"532819","13230",1,1,"2010-11-14 16:19:00","Paid"
"532821","14382",1,4,"2010-11-14 16:32:00","Paid"
"532822","18102",1,1,"2010-11-15 08:34:00","Paid"
"532823","16126",3,5,"2010-11-15 09:02:00","Paid"
"532824","16620",3,1,"2010-11-15 09:14:00","Paid"
"532825","12971",2,3,"2010-11-15 09:16:00","Paid"
"532826","Guest",3,2,"2010-11-15 09:32:00","Paid"
"532827","18044",2,3,"2010-11-15 09:34:00","Paid"
"532828","14784",1,1,"2010-11-15 09:49:00","Paid"
"532829","15769",2,4,"2010-11-15 09:54:00","Paid"
"532831","Guest",1,2,"2010-11-15 09:57:00","Paid"
"532832","Guest",3,3,"2010-11-15 09:57:00","Paid"
"532833","Guest",1,5,"2010-11-15 09:57:00","Paid"
"532834","Guest",3,1,"2010-11-15 09:58:00","Paid"
"532835","Guest",1,3,"2010-11-15 09:58:00","Paid"
"532836","Guest",3,5,"2010-11-15 09:58:00","Paid"
"532837","Guest",3,5,"2010-11-15 09:58:00","Paid"
"532838","Guest",1,4,"2010-11-15 09:58:00","Paid"
"532839","Guest",3,4,"2010-11-15 09:59:00","Paid"
"532840","Guest",3,2,"2010-11-15 09:59:00","Paid"
"532841","Guest",2,3,"2010-11-15 09:59:00","Paid"
"532842","Guest",1,1,"2010-11-15 09:59:00","Paid"
"532844","14585",1,2,"2010-11-15 10:12:00","Paid"
"532845","Guest",2,3,"2010-11-15 10:12:00","Paid"
"532846","15311",2,5,"2010-11-15 10:32:00","Paid"
"532849","14944",2,4,"2010-11-15 10:46:00","Paid"
"532850","17811",3,2,"2010-11-15 10:46:00","Paid"
"532851","17696",3,5,"2010-11-15 10:47:00","Paid"
"532853","12939",2,1,"2010-11-15 10:51:00","Paid"
"532855","Guest",2,5,"2010-11-15 10:59:00","Paid"
"532856","14467",1,2,"2010-11-15 11:01:00","Paid"
"532871","16033",3,1,"2010-11-15 11:16:00","Paid"
"532892","15601",2,1,"2010-11-15 11:34:00","Paid"
"532896","13582",1,3,"2010-11-15 11:34:00","Paid"
"532901","15218",2,2,"2010-11-15 11:39:00","Paid"
"532905","17811",1,3,"2010-11-15 11:49:00","Paid"
"532935","16314",2,1,"2010-11-15 12:06:00","Paid"
"532950","16700",2,3,"2010-11-15 12:14:00","Paid"
"532951","16700",1,5,"2010-11-15 12:15:00","Paid"
"532952","12376",1,3,"2010-11-15 12:15:00","Paid"
"532953","Guest",1,5,"2010-11-15 12:17:00","Paid"
"532954","17139",2,3,"2010-11-15 12:18:00","Paid"
"532955","17139",1,2,"2010-11-15 12:19:00","Paid"
"532956","17389",2,4,"2010-11-15 12:19:00","Paid"
"532957","13262",1,3,"2010-11-15 12:20:00","Paid"
"532959","13141",1,2,"2010-11-15 12:21:00","Paid"
"532960","17389",1,4,"2010-11-15 12:30:00","Paid"
"532961","12471",2,1,"2010-11-15 12:31:00","Paid"
"532962","12471",3,1,"2010-11-15 12:34:00","Paid"
"532963","16710",3,2,"2010-11-15 12:35:00","Paid"
"532964","15493",1,4,"2010-11-15 12:43:00","Paid"
"532965","15466",2,2,"2010-11-15 12:50:00","Paid"
"532966","14606",3,5,"2010-11-15 12:52:00","Paid"
"532968","16350",3,4,"2010-11-15 12:55:00","Paid"
"532969","17992",3,3,"2010-11-15 13:04:00","Paid"
"532971","16935",1,4,"2010-11-15 13:06:00","Paid"
"532972","17757",3,4,"2010-11-15 13:07:00","Paid"
"532973","14104",2,1,"2010-11-15 13:13:00","Paid"
"532974","17138",3,4,"2010-11-15 13:15:00","Paid"
"532975","12471",1,5,"2010-11-15 13:24:00","Paid"
"532976","16919",2,4,"2010-11-15 13:24:00","Paid"
"532977","16385",1,1,"2010-11-15 13:27:00","Paid"
"532978","14526",1,3,"2010-11-15 13:32:00","Paid"
"532979","17346",3,5,"2010-11-15 13:39:00","Paid"
"532980","13862",1,2,"2010-11-15 13:43:00","Paid"
"532981","12991",3,5,"2010-11-15 13:43:00","Paid"
"532982","18225",2,4,"2010-11-15 13:49:00","Paid"
"532983","14911",1,4,"2010-11-15 13:54:00","Paid"
"532984","14911",1,2,"2010-11-15 13:55:00","Paid"
"532985","12733",3,4,"2010-11-15 13:56:00","Paid"
"532986","17799",1,4,"2010-11-15 13:58:00","Paid"
"532988","16350",2,4,"2010-11-15 14:07:00","Paid"
"532989","14451",1,4,"2010-11-15 14:09:00","Paid"
"532990","17106",1,5,"2010-11-15 14:11:00","Paid"
"532991","13094",1,5,"2010-11-15 14:15:00","Paid"
"532992","13491",3,3,"2010-11-15 14:22:00","Paid"
"532993","14156",1,1,"2010-11-15 14:26:00","Paid"
"532994","16933",2,3,"2010-11-15 14:30:00","Paid"
"532995","14395",2,3,"2010-11-15 14:36:00","Paid"
"532996","16933",3,3,"2010-11-15 14:36:00","Paid"
"532997","16686",2,1,"2010-11-15 14:41:00","Paid"
"532998","13049",1,2,"2010-11-15 14:44:00","Paid"
"532999","13900",3,4,"2010-11-15 14:48:00","Paid"
"533000","16686",3,1,"2010-11-15 14:49:00","Paid"
"533001","17633",1,4,"2010-11-15 14:55:00","Paid"
"533003","16399",2,3,"2010-11-15 15:03:00","Paid"
"533004","17231",1,4,"2010-11-15 15:03:00","Paid"
"533005","16725",1,2,"2010-11-15 15:08:00","Paid"
"533006","14157",3,5,"2010-11-15 15:10:00","Paid"
"533007","16725",2,1,"2010-11-15 15:11:00","Paid"
"533008","17968",1,5,"2010-11-15 15:18:00","Paid"
"533009","16191",1,5,"2010-11-15 15:30:00","Paid"
"533010","13985",2,5,"2010-11-15 15:30:00","Paid"
"533012","18219",3,4,"2010-11-15 15:44:00","Paid"
"533013","14358",3,3,"2010-11-15 15:51:00","Paid"
"533022","12970",2,1,"2010-11-15 15:54:00","Paid"
"533025","15596",1,4,"2010-11-15 15:55:00","Paid"
"533026","15311",1,2,"2010-11-15 16:00:00","Paid"
"533027","Guest",1,3,"2010-11-15 16:02:00","Paid"
"533028","Guest",3,5,"2010-11-15 16:03:00","Paid"
"533029","17706",2,1,"2010-11-15 16:05:00","Paid"
"533038","14065",3,3,"2010-11-15 16:13:00","Paid"
"533041","12748",1,4,"2010-11-15 16:15:00","Paid"
"533047","16191",3,3,"2010-11-15 16:20:00","Paid"
"533053","12836",3,3,"2010-11-15 16:22:00","Paid"
"533057","17170",2,4,"2010-11-15 16:23:00","Paid"
"533058","17740",2,1,"2010-11-15 16:33:00","Paid"
"533059","16103",2,4,"2010-11-15 16:44:00","Paid"
"533060","16087",2,3,"2010-11-15 16:44:00","Paid"
"533061","Guest",2,5,"2010-11-15 16:53:00","Paid"
"533062","Guest",1,4,"2010-11-15 16:54:00","Paid"
"533063","16407",1,2,"2010-11-15 16:56:00","Paid"
"533064","17364",3,5,"2010-11-15 17:01:00","Paid"
"533065","Guest",2,3,"2010-11-15 17:04:00","Paid"
"533066","15164",2,3,"2010-11-15 17:11:00","Paid"
"533067","17284",3,5,"2010-11-15 17:14:00","Paid"
"533069","16161",2,3,"2010-11-15 17:37:00","Paid"
"533070","13148",1,5,"2010-11-15 17:37:00","Paid"
"533071","13148",3,5,"2010-11-15 17:41:00","Paid"
"533072","13148",2,1,"2010-11-15 17:43:00","Paid"
"533073","17889",1,2,"2010-11-15 17:44:00","Paid"
"533074","14298",1,4,"2010-11-16 07:52:00","Paid"
"533075","18084",1,5,"2010-11-16 08:09:00","Paid"
"533076","14147",1,4,"2010-11-16 08:10:00","Paid"
"533077","14147",2,1,"2010-11-16 08:11:00","Paid"
"533078","12524",2,2,"2010-11-16 09:08:00","Paid"
"533079","16602",1,2,"2010-11-16 09:13:00","Paid"
"533080","14189",1,2,"2010-11-16 09:28:00","Paid"
"533082","17894",2,1,"2010-11-16 09:49:00","Paid"
"533083","13097",3,3,"2010-11-16 09:50:00","Paid"
"533084","17080",2,4,"2010-11-16 09:51:00","Paid"
"533085","17994",2,3,"2010-11-16 09:56:00","Paid"
"533086","15960",1,3,"2010-11-16 10:00:00","Paid"
"533087","18065",2,4,"2010-11-16 10:04:00","Paid"
"533088","12357",1,2,"2010-11-16 10:05:00","Paid"
"533089","18065",3,1,"2010-11-16 10:05:00","Paid"
"533091","14907",2,4,"2010-11-16 10:24:00","Paid"
"533092","13963",2,1,"2010-11-16 10:35:00","Paid"
"533093","16817",2,5,"2010-11-16 10:35:00","Paid"
"533094","14984",2,2,"2010-11-16 10:36:00","Paid"
"533095","12748",1,1,"2010-11-16 10:42:00","Paid"
"533096","14911",2,4,"2010-11-16 10:56:00","Paid"
"533097","16008",2,1,"2010-11-16 11:02:00","Paid"
"533098","16839",1,2,"2010-11-16 11:14:00","Paid"
"533101","12843",1,4,"2010-11-16 11:31:00","Paid"
"533102","17897",1,4,"2010-11-16 11:35:00","Paid"
"533103","17968",3,2,"2010-11-16 11:36:00","Paid"
"533104","12616",2,2,"2010-11-16 11:38:00","Paid"
"533105","16186",3,3,"2010-11-16 11:53:00","Paid"
"533106","16083",1,4,"2010-11-16 11:54:00","Paid"
"533110","15093",2,2,"2010-11-16 12:00:00","Paid"
"533112","15311",3,5,"2010-11-16 12:14:00","Paid"
"533113","17852",3,2,"2010-11-16 12:19:00","Paid"
"533114","14675",1,5,"2010-11-16 12:22:00","Paid"
"533115","14655",1,2,"2010-11-16 12:28:00","Paid"
"533116","Guest",3,2,"2010-11-16 12:30:00","Paid"
"533118","Guest",1,2,"2010-11-16 12:31:00","Paid"
"533119","Guest",3,5,"2010-11-16 12:32:00","Paid"
"533120","14156",3,5,"2010-11-16 12:32:00","Paid"
"533121","Guest",1,1,"2010-11-16 12:33:00","Paid"
"533123","18154",3,2,"2010-11-16 12:40:00","Paid"
"533127","13611",2,5,"2010-11-16 12:46:00","Paid"
"533128","18236",2,1,"2010-11-16 12:48:00","Paid"
"533130","15235",1,4,"2010-11-16 12:48:00","Paid"
"533131","15235",3,3,"2010-11-16 12:49:00","Paid"
"533132","15235",1,3,"2010-11-16 12:49:00","Paid"
"533133","15850",1,3,"2010-11-16 12:50:00","Paid"
"533134","16717",2,4,"2010-11-16 12:51:00","Paid"
"533135","16717",3,4,"2010-11-16 12:52:00","Paid"
"533136","17203",2,4,"2010-11-16 12:52:00","Paid"
"533137","17203",2,3,"2010-11-16 12:58:00","Paid"
"533138","12748",2,4,"2010-11-16 13:01:00","Paid"
